time,open,high,low,close,volume,timestamp
2019-10-16 00:00:00,0.03955000,0.03988000,0.03754000,0.03839000,123366687.60000000,1571184000000
2019-10-17 00:00:00,0.03843000,0.03947000,0.03783000,0.03932000,98875143.10000000,1571270400000
2019-10-18 00:00:00,0.03934000,0.03951000,0.03729000,0.03795000,103580841.40000000,1571356800000
2019-10-19 00:00:00,0.03796000,0.03959000,0.03755000,0.03897000,108229315.30000000,1571443200000
2019-10-20 00:00:00,0.03898000,0.03950000,0.03814000,0.03946000,80563672.40000000,1571529600000
2019-10-21 00:00:00,0.03946000,0.03949000,0.03839000,0.03904000,86919604.00000000,1571616000000
2019-10-22 00:00:00,0.03905000,0.03998000,0.03850000,0.03859000,99050634.50000000,1571702400000
2019-10-23 00:00:00,0.03857000,0.03880000,0.03513000,0.03635000,160888322.80000000,1571788800000
2019-10-24 00:00:00,0.03635000,0.03796000,0.03587000,0.03730000,129205701.00000000,1571875200000
2019-10-25 00:00:00,0.03728000,0.04202000,0.03721000,0.04115000,259632456.10000000,1571961600000
2019-10-26 00:00:00,0.04116000,0.04329000,0.03915000,0.04050000,384769986.70000000,1572048000000
2019-10-27 00:00:00,0.04048000,0.04342000,0.03945000,0.04216000,356883958.90000000,1572134400000
2019-10-28 00:00:00,0.04220000,0.04492000,0.04174000,0.04217000,249944662.30000000,1572220800000
2019-10-29 00:00:00,0.04217000,0.04400000,0.04203000,0.04341000,147292816.70000000,1572307200000
2019-10-30 00:00:00,0.04341000,0.04450000,0.04109000,0.04171000,175888541.20000000,1572393600000
2019-10-31 00:00:00,0.04169000,0.04229000,0.04010000,0.04126000,147006673.30000000,1572480000000
2019-11-01 00:00:00,0.04125000,0.04259000,0.04084000,0.04211000,110430810.30000000,1572566400000
2019-11-02 00:00:00,0.04211000,0.04259000,0.04171000,0.04237000,75699178.50000000,1572652800000
2019-11-03 00:00:00,0.04237000,0.04257000,0.04127000,0.04168000,62160900.10000000,1572739200000
2019-11-04 00:00:00,0.04171000,0.04346000,0.04138000,0.04320000,104623837.30000000,1572825600000
2019-11-05 00:00:00,0.04321000,0.04480000,0.04299000,0.04411000,180562882.50000000,1572912000000
2019-11-06 00:00:00,0.04411000,0.04603000,0.04356000,0.04475000,145972895.20000000,1572998400000
2019-11-07 00:00:00,0.04478000,0.04491000,0.04252000,0.04342000,137269569.30000000,1573084800000
2019-11-08 00:00:00,0.04342000,0.04382000,0.04110000,0.04216000,141076737.10000000,1573171200000
2019-11-09 00:00:00,0.04215000,0.04281000,0.04197000,0.04241000,58476387.70000000,1573257600000
2019-11-10 00:00:00,0.04239000,0.04416000,0.04228000,0.04384000,112901408.80000000,1573344000000
2019-11-11 00:00:00,0.04385000,0.04400000,0.04232000,0.04315000,100718070.00000000,1573430400000
2019-11-12 00:00:00,0.04316000,0.04456000,0.04294000,0.04370000,149899360.00000000,1573516800000
2019-11-13 00:00:00,0.04372000,0.04394000,0.04310000,0.04326000,76536950.90000000,1573603200000
2019-11-14 00:00:00,0.04328000,0.04342000,0.04200000,0.04279000,78278963.80000000,1573689600000
2019-11-15 00:00:00,0.04278000,0.04452000,0.04169000,0.04388000,137154486.20000000,1573776000000
2019-11-16 00:00:00,0.04387000,0.04478000,0.04319000,0.04386000,106158266.50000000,1573862400000
2019-11-17 00:00:00,0.04386000,0.04592000,0.04310000,0.04501000,140267110.50000000,1573948800000
2019-11-18 00:00:00,0.04501000,0.04624000,0.04279000,0.04315000,233839569.50000000,1574035200000
2019-11-19 00:00:00,0.04314000,0.04345000,0.04103000,0.04212000,184193279.80000000,1574121600000
2019-11-20 00:00:00,0.04213000,0.04236000,0.04022000,0.04090000,124310235.20000000,1574208000000
2019-11-21 00:00:00,0.04090000,0.04111000,0.03716000,0.03837000,167159483.40000000,1574294400000
2019-11-22 00:00:00,0.03838000,0.03866000,0.03411000,0.03699000,328051482.20000000,1574380800000
2019-11-23 00:00:00,0.03700000,0.03836000,0.03647000,0.03798000,126837221.70000000,1574467200000
2019-11-24 00:00:00,0.03799000,0.03869000,0.03489000,0.03498000,214169176.20000000,1574553600000
2019-11-25 00:00:00,0.03497000,0.03734000,0.03150000,0.03576000,296320438.50000000,1574640000000
2019-11-26 00:00:00,0.03580000,0.03717000,0.03539000,0.03669000,136411368.40000000,1574726400000
2019-11-27 00:00:00,0.03672000,0.03992000,0.03512000,0.03898000,213560074.80000000,1574812800000
2019-11-28 00:00:00,0.03901000,0.03980000,0.03825000,0.03901000,151630807.20000000,1574899200000
2019-11-29 00:00:00,0.03902000,0.04200000,0.03897000,0.04127000,320180519.00000000,1574985600000
2019-11-30 00:00:00,0.04126000,0.04212000,0.03975000,0.04032000,158312441.30000000,1575072000000
2019-12-01 00:00:00,0.04032000,0.04035000,0.03812000,0.03956000,140898160.30000000,1575158400000
2019-12-02 00:00:00,0.03956000,0.03959000,0.03736000,0.03793000,113838194.70000000,1575244800000
2019-12-03 00:00:00,0.03793000,0.03880000,0.03730000,0.03775000,82238797.20000000,1575331200000
2019-12-04 00:00:00,0.03774000,0.03878000,0.03618000,0.03712000,178443721.20000000,1575417600000
2019-12-05 00:00:00,0.03711000,0.03816000,0.03670000,0.03761000,89419339.50000000,1575504000000
2019-12-06 00:00:00,0.03756000,0.03830000,0.03712000,0.03825000,66484772.90000000,1575590400000
2019-12-07 00:00:00,0.03823000,0.03911000,0.03796000,0.03842000,66153898.70000000,1575676800000
2019-12-08 00:00:00,0.03843000,0.03887000,0.03791000,0.03872000,53663032.50000000,1575763200000
2019-12-09 00:00:00,0.03872000,0.03881000,0.03692000,0.03723000,91008200.20000000,1575849600000
2019-12-10 00:00:00,0.03719000,0.03834000,0.03604000,0.03634000,89015251.50000000,1575936000000
2019-12-11 00:00:00,0.03631000,0.03717000,0.03609000,0.03664000,58260501.10000000,1576022400000
2019-12-12 00:00:00,0.03665000,0.03696000,0.03589000,0.03650000,85078095.80000000,1576108800000
2019-12-13 00:00:00,0.03649000,0.03740000,0.03637000,0.03723000,73264744.70000000,1576195200000
2019-12-14 00:00:00,0.03722000,0.03732000,0.03569000,0.03622000,99463829.10000000,1576281600000
2019-12-15 00:00:00,0.03622000,0.03666000,0.03580000,0.03649000,58577102.10000000,1576368000000
2019-12-16 00:00:00,0.03646000,0.03655000,0.03306000,0.03412000,116089365.40000000,1576454400000
2019-12-17 00:00:00,0.03412000,0.03415000,0.03115000,0.03168000,181766643.40000000,1576540800000
2019-12-18 00:00:00,0.03166000,0.03469000,0.03032000,0.03437000,192989041.00000000,1576627200000
2019-12-19 00:00:00,0.03436000,0.03473000,0.03283000,0.03303000,121536895.20000000,1576713600000
2019-12-20 00:00:00,0.03303000,0.03420000,0.03253000,0.03391000,87145845.50000000,1576800000000
2019-12-21 00:00:00,0.03389000,0.03393000,0.03285000,0.03303000,48952673.00000000,1576886400000
2019-12-22 00:00:00,0.03302000,0.03450000,0.03299000,0.03436000,67304253.30000000,1576972800000
2019-12-23 00:00:00,0.03438000,0.03462000,0.03287000,0.03312000,101551485.40000000,1577059200000
2019-12-24 00:00:00,0.03306000,0.03461000,0.03282000,0.03388000,116934788.90000000,1577145600000
2019-12-25 00:00:00,0.03385000,0.03406000,0.03288000,0.03334000,46135840.70000000,1577232000000
2019-12-26 00:00:00,0.03337000,0.03495000,0.03333000,0.03416000,78416164.40000000,1577318400000
2019-12-27 00:00:00,0.03415000,0.03440000,0.03153000,0.03290000,167023255.30000000,1577404800000
2019-12-28 00:00:00,0.03293000,0.03419000,0.03283000,0.03365000,73098549.10000000,1577491200000
2019-12-29 00:00:00,0.03365000,0.03467000,0.03331000,0.03412000,55063022.60000000,1577577600000
2019-12-30 00:00:00,0.03412000,0.03440000,0.03315000,0.03344000,52316728.50000000,1577664000000
2019-12-31 00:00:00,0.03343000,0.03382000,0.03279000,0.03285000,45408660.40000000,1577750400000
2020-01-01 00:00:00,0.03285000,0.03380000,0.03270000,0.03348000,29827408.50000000,1577836800000
2020-01-02 00:00:00,0.03345000,0.03348000,0.03218000,0.03269000,42826456.10000000,1577923200000
2020-01-03 00:00:00,0.03269000,0.03446000,0.03236000,0.03417000,102581046.70000000,1578009600000
2020-01-04 00:00:00,0.03417000,0.03450000,0.03375000,0.03434000,55528746.40000000,1578096000000
2020-01-05 00:00:00,0.03436000,0.03527000,0.03419000,0.03460000,71815282.10000000,1578182400000
2020-01-06 00:00:00,0.03461000,0.03736000,0.03439000,0.03732000,131688800.50000000,1578268800000
2020-01-07 00:00:00,0.03732000,0.03808000,0.03638000,0.03700000,210380672.50000000,1578355200000
2020-01-08 00:00:00,0.03696000,0.03875000,0.03580000,0.03631000,228408557.20000000,1578441600000
2020-01-09 00:00:00,0.03630000,0.03637000,0.03548000,0.03616000,86372611.30000000,1578528000000
2020-01-10 00:00:00,0.03616000,0.03709000,0.03468000,0.03693000,160265699.10000000,1578614400000
2020-01-11 00:00:00,0.03693000,0.03780000,0.03641000,0.03678000,82682827.30000000,1578700800000
2020-01-12 00:00:00,0.03673000,0.03792000,0.03653000,0.03792000,74412951.50000000,1578787200000
2020-01-13 00:00:00,0.03788000,0.03795000,0.03670000,0.03682000,48213285.10000000,1578873600000
2020-01-14 00:00:00,0.03682000,0.04277000,0.03681000,0.04161000,436406174.40000000,1578960000000
2020-01-15 00:00:00,0.04161000,0.04324000,0.04001000,0.04275000,317415252.70000000,1579046400000
2020-01-16 00:00:00,0.04277000,0.04330000,0.04017000,0.04168000,167386728.80000000,1579132800000
2020-01-17 00:00:00,0.04169000,0.04595000,0.04114000,0.04490000,352746229.40000000,1579219200000
2020-01-18 00:00:00,0.04488000,0.04583000,0.04311000,0.04489000,235080675.30000000,1579305600000
2020-01-19 00:00:00,0.04489000,0.04600000,0.04129000,0.04200000,255673670.80000000,1579392000000
2020-01-20 00:00:00,0.04200000,0.04435000,0.04197000,0.04378000,168161777.90000000,1579478400000
2020-01-21 00:00:00,0.04379000,0.04684000,0.04345000,0.04602000,276447719.30000000,1579564800000
2020-01-22 00:00:00,0.04604000,0.04655000,0.04520000,0.04575000,130329910.90000000,1579651200000
2020-01-23 00:00:00,0.04575000,0.04590000,0.04210000,0.04318000,196962912.50000000,1579737600000
2020-01-24 00:00:00,0.04319000,0.04539000,0.04135000,0.04495000,208401165.60000000,1579824000000
2020-01-25 00:00:00,0.04493000,0.04525000,0.04289000,0.04314000,121509453.80000000,1579910400000
2020-01-26 00:00:00,0.04314000,0.04478000,0.04287000,0.04477000,146166010.50000000,1579996800000
2020-01-27 00:00:00,0.04479000,0.04903000,0.04400000,0.04796000,301036037.10000000,1580083200000
2020-01-28 00:00:00,0.04800000,0.05471000,0.04749000,0.05290000,720874424.00000000,1580169600000
2020-01-29 00:00:00,0.05291000,0.05771000,0.05260000,0.05329000,549284133.20000000,1580256000000
2020-01-30 00:00:00,0.05330000,0.05730000,0.05218000,0.05614000,440823391.80000000,1580342400000
2020-01-31 00:00:00,0.05614000,0.05680000,0.05215000,0.05390000,433767507.00000000,1580428800000
2020-02-01 00:00:00,0.05390000,0.05723000,0.05312000,0.05610000,316991127.70000000,1580515200000
2020-02-02 00:00:00,0.05608000,0.05870000,0.05489000,0.05570000,534062511.40000000,1580601600000
2020-02-03 00:00:00,0.05572000,0.05785000,0.05528000,0.05696000,293324470.90000000,1580688000000
2020-02-04 00:00:00,0.05698000,0.05788000,0.05395000,0.05601000,290866580.70000000,1580774400000
2020-02-05 00:00:00,0.05601000,0.06019000,0.05561000,0.05933000,340602221.60000000,1580860800000
2020-02-06 00:00:00,0.05931000,0.06088000,0.05795000,0.06008000,349428025.20000000,1580947200000
2020-02-07 00:00:00,0.06011000,0.06279000,0.05940000,0.05987000,291231933.00000000,1581033600000
2020-02-08 00:00:00,0.05987000,0.06135000,0.05703000,0.06002000,244212016.20000000,1581120000000
2020-02-09 00:00:00,0.06001000,0.06240000,0.05997000,0.06188000,200981732.10000000,1581206400000
2020-02-10 00:00:00,0.06188000,0.06210000,0.05840000,0.06029000,261446204.60000000,1581292800000
2020-02-11 00:00:00,0.06027000,0.06350000,0.05890000,0.06335000,272124502.20000000,1581379200000
2020-02-12 00:00:00,0.06339000,0.07034000,0.06336000,0.06817000,457749344.80000000,1581465600000
2020-02-13 00:00:00,0.06820000,0.07231000,0.06481000,0.06867000,517671388.60000000,1581552000000
2020-02-14 00:00:00,0.06868000,0.07127000,0.06712000,0.07074000,299318987.90000000,1581638400000
2020-02-15 00:00:00,0.07071000,0.07136000,0.06234000,0.06426000,397183062.70000000,1581724800000
2020-02-16 00:00:00,0.06423000,0.06713000,0.05669000,0.06146000,475885586.60000000,1581811200000
2020-02-17 00:00:00,0.06145000,0.06270000,0.05572000,0.06019000,444539698.10000000,1581897600000
2020-02-18 00:00:00,0.06020000,0.06373000,0.05771000,0.06274000,397628983.70000000,1581984000000
2020-02-19 00:00:00,0.06279000,0.06300000,0.05652000,0.05737000,243037174.10000000,1582070400000
2020-02-20 00:00:00,0.05731000,0.05894000,0.05515000,0.05815000,307618869.90000000,1582156800000
2020-02-21 00:00:00,0.05817000,0.06000000,0.05738000,0.05853000,207696100.50000000,1582243200000
2020-02-22 00:00:00,0.05856000,0.05909000,0.05696000,0.05825000,137773571.50000000,1582329600000
2020-02-23 00:00:00,0.05819000,0.06200000,0.05810000,0.06145000,182144312.00000000,1582416000000
2020-02-24 00:00:00,0.06143000,0.06180000,0.05729000,0.05906000,239584286.30000000,1582502400000
2020-02-25 00:00:00,0.05906000,0.05916000,0.05585000,0.05603000,252035011.90000000,1582588800000
2020-02-26 00:00:00,0.05603000,0.05667000,0.04654000,0.04915000,628740635.60000000,1582675200000
2020-02-27 00:00:00,0.04915000,0.05217000,0.04620000,0.04986000,396151349.90000000,1582761600000
2020-02-28 00:00:00,0.04985000,0.05134000,0.04650000,0.04885000,341622382.60000000,1582848000000
2020-02-29 00:00:00,0.04888000,0.05000000,0.04707000,0.04710000,219715834.00000000,1582934400000
2020-03-01 00:00:00,0.04706000,0.04831000,0.04506000,0.04561000,289344971.60000000,1583020800000
2020-03-02 00:00:00,0.04559000,0.04980000,0.04544000,0.04923000,245027392.90000000,1583107200000
2020-03-03 00:00:00,0.04922000,0.04941000,0.04743000,0.04866000,210562458.00000000,1583193600000
2020-03-04 00:00:00,0.04868000,0.05034000,0.04789000,0.04898000,212432446.70000000,1583280000000
2020-03-05 00:00:00,0.04898000,0.05229000,0.04898000,0.05096000,239400269.00000000,1583366400000
2020-03-06 00:00:00,0.05096000,0.05174000,0.04982000,0.05174000,166677789.30000000,1583452800000
2020-03-07 00:00:00,0.05171000,0.05186000,0.04815000,0.04879000,159048525.40000000,1583539200000
2020-03-08 00:00:00,0.04876000,0.04876000,0.04232000,0.04291000,338062171.80000000,1583625600000
2020-03-09 00:00:00,0.04291000,0.04400000,0.03895000,0.04156000,453024388.70000000,1583712000000
2020-03-10 00:00:00,0.04151000,0.04299000,0.04032000,0.04146000,362267320.90000000,1583798400000
2020-03-11 00:00:00,0.04145000,0.04182000,0.03729000,0.03969000,370400639.30000000,1583884800000
2020-03-12 00:00:00,0.03970000,0.03983000,0.02191000,0.02329000,1182129732.40000000,1583971200000
2020-03-13 00:00:00,0.02332000,0.02938000,0.01765000,0.02843000,1313130187.50000000,1584057600000
2020-03-14 00:00:00,0.02844000,0.02890000,0.02529000,0.02582000,381841598.40000000,1584144000000
2020-03-15 00:00:00,0.02577000,0.02904000,0.02546000,0.02693000,364886224.30000000,1584230400000
2020-03-16 00:00:00,0.02692000,0.02697000,0.02156000,0.02423000,695930389.60000000,1584316800000
2020-03-17 00:00:00,0.02424000,0.02650000,0.02386000,0.02575000,389737125.20000000,1584403200000
2020-03-18 00:00:00,0.02573000,0.02653000,0.02428000,0.02607000,302852175.10000000,1584489600000
2020-03-19 00:00:00,0.02608000,0.03198000,0.02580000,0.03030000,509780641.30000000,1584576000000
2020-03-20 00:00:00,0.03029000,0.03396000,0.02659000,0.02946000,685475524.70000000,1584662400000
2020-03-21 00:00:00,0.02945000,0.03067000,0.02790000,0.02948000,373674370.30000000,1584748800000
2020-03-22 00:00:00,0.02945000,0.03044000,0.02679000,0.02703000,320971901.90000000,1584835200000
2020-03-23 00:00:00,0.02704000,0.02993000,0.02660000,0.02925000,352778439.10000000,1584921600000
2020-03-24 00:00:00,0.02923000,0.03041000,0.02874000,0.03023000,283748059.10000000,1585008000000
2020-03-25 00:00:00,0.03025000,0.03043000,0.02872000,0.02945000,251249333.70000000,1585094400000
2020-03-26 00:00:00,0.02947000,0.03102000,0.02923000,0.03086000,211454985.40000000,1585180800000
2020-03-27 00:00:00,0.03085000,0.03143000,0.02828000,0.02882000,255624968.40000000,1585267200000
2020-03-28 00:00:00,0.02882000,0.02998000,0.02780000,0.02975000,289141133.00000000,1585353600000
2020-03-29 00:00:00,0.02979000,0.02999000,0.02803000,0.02806000,189145475.10000000,1585440000000
2020-03-30 00:00:00,0.02808000,0.03044000,0.02801000,0.02965000,224863601.50000000,1585526400000
2020-03-31 00:00:00,0.02965000,0.03067000,0.02950000,0.03045000,166957955.00000000,1585612800000
2020-04-01 00:00:00,0.03045000,0.03097000,0.02942000,0.03097000,245444045.60000000,1585699200000
2020-04-02 00:00:00,0.03097000,0.03352000,0.03070000,0.03188000,297957908.50000000,1585785600000
2020-04-03 00:00:00,0.03187000,0.03272000,0.03156000,0.03231000,212823616.20000000,1585872000000
2020-04-04 00:00:00,0.03231000,0.03272000,0.03170000,0.03244000,185229786.80000000,1585958400000
2020-04-05 00:00:00,0.03244000,0.03256000,0.03159000,0.03190000,103731278.30000000,1586044800000
2020-04-06 00:00:00,0.03191000,0.03611000,0.03190000,0.03592000,350807966.80000000,1586131200000
2020-04-07 00:00:00,0.03591000,0.03695000,0.03450000,0.03525000,338110789.50000000,1586217600000
2020-04-08 00:00:00,0.03528000,0.03683000,0.03522000,0.03639000,220316016.70000000,1586304000000
2020-04-09 00:00:00,0.03638000,0.03660000,0.03518000,0.03607000,158350204.80000000,1586390400000
2020-04-10 00:00:00,0.03609000,0.03620000,0.03215000,0.03321000,297588582.10000000,1586476800000
2020-04-11 00:00:00,0.03322000,0.03410000,0.03261000,0.03343000,169064114.50000000,1586563200000
2020-04-12 00:00:00,0.03341000,0.03489000,0.03290000,0.03347000,160185105.50000000,1586649600000
2020-04-13 00:00:00,0.03345000,0.03353000,0.03189000,0.03311000,235859753.60000000,1586736000000
2020-04-14 00:00:00,0.03311000,0.03376000,0.03268000,0.03312000,133269260.50000000,1586822400000
2020-04-15 00:00:00,0.03311000,0.03370000,0.03177000,0.03185000,132455165.60000000,1586908800000
2020-04-16 00:00:00,0.03184000,0.03500000,0.03089000,0.03446000,322667204.90000000,1586995200000
2020-04-17 00:00:00,0.03445000,0.03494000,0.03403000,0.03432000,127554039.60000000,1587081600000
2020-04-18 00:00:00,0.03432000,0.03700000,0.03431000,0.03654000,171038904.30000000,1587168000000
2020-04-19 00:00:00,0.03657000,0.03675000,0.03506000,0.03549000,207612256.70000000,1587254400000
2020-04-20 00:00:00,0.03549000,0.03660000,0.03382000,0.03391000,276214656.00000000,1587340800000
2020-04-21 00:00:00,0.03390000,0.03500000,0.03370000,0.03454000,167833883.30000000,1587427200000
2020-04-22 00:00:00,0.03451000,0.03668000,0.03436000,0.03664000,130950861.40000000,1587513600000
2020-04-23 00:00:00,0.03663000,0.04257000,0.03644000,0.04088000,531657372.70000000,1587600000000
2020-04-24 00:00:00,0.04086000,0.04473000,0.04084000,0.04165000,503750365.00000000,1587686400000
2020-04-25 00:00:00,0.04165000,0.04358000,0.04102000,0.04222000,205580959.00000000,1587772800000
2020-04-26 00:00:00,0.04222000,0.04616000,0.04185000,0.04593000,409361864.30000000,1587859200000
2020-04-27 00:00:00,0.04594000,0.04765000,0.04415000,0.04648000,477381231.70000000,1587945600000
2020-04-28 00:00:00,0.04646000,0.04810000,0.04595000,0.04679000,323250547.90000000,1588032000000
2020-04-29 00:00:00,0.04679000,0.05200000,0.04678000,0.05146000,514603520.00000000,1588118400000
2020-04-30 00:00:00,0.05148000,0.05439000,0.04701000,0.04752000,776031320.10000000,1588204800000
2020-05-01 00:00:00,0.04751000,0.05187000,0.04744000,0.05091000,348040876.50000000,1588291200000
2020-05-02 00:00:00,0.05092000,0.05147000,0.04941000,0.05090000,241926532.40000000,1588377600000
2020-05-03 00:00:00,0.05095000,0.05169000,0.04754000,0.04898000,302715186.40000000,1588464000000
2020-05-04 00:00:00,0.04897000,0.05027000,0.04612000,0.04942000,485261752.50000000,1588550400000
2020-05-05 00:00:00,0.04943000,0.05060000,0.04867000,0.04945000,277355071.70000000,1588636800000
2020-05-06 00:00:00,0.04949000,0.05119000,0.04863000,0.04889000,263316401.30000000,1588723200000
2020-05-07 00:00:00,0.04890000,0.05158000,0.04826000,0.05123000,301296887.80000000,1588809600000
2020-05-08 00:00:00,0.05121000,0.05376000,0.05088000,0.05201000,338982968.30000000,1588896000000
2020-05-09 00:00:00,0.05201000,0.05308000,0.05121000,0.05145000,229723152.60000000,1588982400000
2020-05-10 00:00:00,0.05145000,0.05156000,0.04250000,0.04755000,632824777.90000000,1589068800000
2020-05-11 00:00:00,0.04758000,0.05000000,0.04485000,0.04779000,535212969.00000000,1589155200000
2020-05-12 00:00:00,0.04778000,0.05118000,0.04772000,0.05043000,371485429.00000000,1589241600000
2020-05-13 00:00:00,0.05043000,0.05227000,0.04960000,0.05147000,277659878.40000000,1589328000000
2020-05-14 00:00:00,0.05147000,0.05200000,0.05039000,0.05098000,275887080.30000000,1589414400000
2020-05-15 00:00:00,0.05098000,0.05197000,0.04951000,0.05026000,254093483.60000000,1589500800000
2020-05-16 00:00:00,0.05031000,0.05141000,0.04989000,0.05100000,161901812.70000000,1589587200000
2020-05-17 00:00:00,0.05100000,0.05225000,0.05089000,0.05129000,132874193.60000000,1589673600000
2020-05-18 00:00:00,0.05128000,0.05500000,0.05113000,0.05434000,359909268.80000000,1589760000000
2020-05-19 00:00:00,0.05433000,0.05700000,0.05255000,0.05677000,294210864.50000000,1589846400000
2020-05-20 00:00:00,0.05675000,0.05760000,0.05382000,0.05689000,327189992.80000000,1589932800000
2020-05-21 00:00:00,0.05686000,0.05760000,0.05023000,0.05207000,410702686.80000000,1590019200000
2020-05-22 00:00:00,0.05210000,0.05700000,0.05133000,0.05576000,358164957.60000000,1590105600000
2020-05-23 00:00:00,0.05576000,0.05648000,0.05420000,0.05490000,204914013.20000000,1590192000000
2020-05-24 00:00:00,0.05490000,0.05616000,0.05120000,0.05125000,246978557.40000000,1590278400000
2020-05-25 00:00:00,0.05129000,0.05434000,0.05102000,0.05390000,282415963.30000000,1590364800000
2020-05-26 00:00:00,0.05394000,0.05417000,0.05189000,0.05355000,218137958.80000000,1590451200000
2020-05-27 00:00:00,0.05356000,0.05595000,0.05302000,0.05513000,270628151.10000000,1590537600000
2020-05-28 00:00:00,0.05512000,0.06766000,0.05487000,0.06502000,714718749.90000000,1590624000000
2020-05-29 00:00:00,0.06495000,0.06667000,0.06252000,0.06469000,591929034.20000000,1590710400000
2020-05-30 00:00:00,0.06469000,0.07748000,0.06373000,0.07691000,1038874975.10000000,1590796800000
2020-05-31 00:00:00,0.07688000,0.08650000,0.07200000,0.07390000,1611428374.30000000,1590883200000
2020-06-01 00:00:00,0.07391000,0.08306000,0.07347000,0.08093000,1059683218.60000000,1590969600000
2020-06-02 00:00:00,0.08096000,0.08248000,0.07080000,0.07872000,807890970.30000000,1591056000000
2020-06-03 00:00:00,0.07872000,0.08610000,0.07707000,0.08558000,746675602.90000000,1591142400000
2020-06-04 00:00:00,0.08558000,0.09039000,0.08342000,0.08882000,876595811.40000000,1591228800000
2020-06-05 00:00:00,0.08882000,0.08914000,0.08393000,0.08517000,480984869.20000000,1591315200000
2020-06-06 00:00:00,0.08519000,0.08730000,0.08475000,0.08614000,274342754.60000000,1591401600000
2020-06-07 00:00:00,0.08616000,0.08867000,0.08250000,0.08657000,470802696.70000000,1591488000000
2020-06-08 00:00:00,0.08655000,0.08695000,0.08458000,0.08648000,216779869.40000000,1591574400000
2020-06-09 00:00:00,0.08649000,0.08678000,0.08284000,0.08291000,228581184.80000000,1591660800000
2020-06-10 00:00:00,0.08292000,0.08399000,0.07938000,0.08360000,447331679.70000000,1591747200000
2020-06-11 00:00:00,0.08360000,0.08512000,0.07300000,0.07527000,523976380.00000000,1591833600000
2020-06-12 00:00:00,0.07527000,0.08090000,0.07497000,0.07948000,323950725.00000000,1591920000000
2020-06-13 00:00:00,0.07948000,0.07959000,0.07700000,0.07906000,161240000.70000000,1592006400000
2020-06-14 00:00:00,0.07909000,0.07918000,0.07561000,0.07642000,135355914.60000000,1592092800000
2020-06-15 00:00:00,0.07644000,0.07984000,0.06930000,0.07824000,618344226.00000000,1592179200000
2020-06-16 00:00:00,0.07822000,0.07978000,0.07656000,0.07925000,292089259.00000000,1592265600000
2020-06-17 00:00:00,0.07925000,0.08398000,0.07729000,0.08349000,470477521.40000000,1592352000000
2020-06-18 00:00:00,0.08350000,0.08454000,0.08001000,0.08176000,316838158.30000000,1592438400000
2020-06-19 00:00:00,0.08177000,0.08190000,0.07844000,0.07987000,273185135.50000000,1592524800000
2020-06-20 00:00:00,0.07993000,0.08023000,0.07700000,0.07953000,152661332.80000000,1592611200000
2020-06-21 00:00:00,0.07956000,0.08099000,0.07814000,0.07841000,150318561.80000000,1592697600000
2020-06-22 00:00:00,0.07839000,0.08396000,0.07821000,0.08355000,236593766.90000000,1592784000000
2020-06-23 00:00:00,0.08359000,0.08445000,0.08152000,0.08276000,173136119.40000000,1592870400000
2020-06-24 00:00:00,0.08278000,0.08723000,0.07995000,0.08254000,431553648.00000000,1592956800000
2020-06-25 00:00:00,0.08251000,0.08351000,0.07863000,0.08167000,256346389.90000000,1593043200000
2020-06-26 00:00:00,0.08166000,0.08181000,0.07934000,0.08062000,189443293.90000000,1593129600000
2020-06-27 00:00:00,0.08063000,0.08100000,0.07453000,0.07738000,239980469.30000000,1593216000000
2020-06-28 00:00:00,0.07738000,0.08109000,0.07620000,0.08028000,230373628.40000000,1593302400000
2020-06-29 00:00:00,0.08026000,0.08444000,0.08026000,0.08392000,322000901.70000000,1593388800000
2020-06-30 00:00:00,0.08394000,0.08470000,0.08181000,0.08299000,196547531.10000000,1593475200000
2020-07-01 00:00:00,0.08300000,0.09708000,0.08240000,0.09681000,627920438.90000000,1593561600000
2020-07-02 00:00:00,0.09685000,0.09685000,0.08742000,0.09291000,745942280.80000000,1593648000000
2020-07-03 00:00:00,0.09291000,0.10210000,0.09221000,0.09655000,690799829.50000000,1593734400000
2020-07-04 00:00:00,0.09652000,0.10118000,0.09591000,0.10005000,490805389.10000000,1593820800000
2020-07-05 00:00:00,0.10005000,0.10005000,0.09420000,0.09813000,397913451.90000000,1593907200000
2020-07-06 00:00:00,0.09815000,0.10676000,0.09722000,0.10512000,473375192.50000000,1593993600000
2020-07-07 00:00:00,0.10512000,0.11916000,0.10289000,0.11764000,775869735.00000000,1594080000000
2020-07-08 00:00:00,0.11764000,0.13877000,0.11470000,0.12993000,1587749613.10000000,1594166400000
2020-07-09 00:00:00,0.12992000,0.12993000,0.11744000,0.12403000,893825632.20000000,1594252800000
2020-07-10 00:00:00,0.12401000,0.12428000,0.11026000,0.11846000,808057758.10000000,1594339200000
2020-07-11 00:00:00,0.11843000,0.12726000,0.11767000,0.12523000,460447487.70000000,1594425600000
2020-07-12 00:00:00,0.12519000,0.12849000,0.12036000,0.12685000,416611565.90000000,1594512000000
2020-07-13 00:00:00,0.12689000,0.13600000,0.12078000,0.12427000,688293154.10000000,1594598400000
2020-07-14 00:00:00,0.12426000,0.13500000,0.12080000,0.13256000,573751827.40000000,1594684800000
2020-07-15 00:00:00,0.13254000,0.13283000,0.12732000,0.13069000,370682346.20000000,1594771200000
